39.9279	39.9163	39.903	39.8879	39.8707	39.8511	39.8289	39.8037	39.7754	39.7434	39.7075	39.6672	39.6222	39.5718	39.5158	39.4535	39.3845	39.3081	39.2237	39.1309	39.0288	38.917	38.7947	38.6613	38.516	38.3583	38.1875	38.0028	37.8038	37.5897	37.3601	37.1144	36.8521	36.5728	36.2762	35.9621	35.6301	35.2804	34.9128	34.5275	34.1248	33.7051	33.2689	32.8169	32.3498	31.8686	31.3744	30.8685	30.3522	29.827	29.2948	28.7572	28.2161	27.6737	27.1321	26.5936	26.0604	25.535	25.0198	24.5172	24.0297	23.5598	23.1098	22.6822	22.2793	21.9033	21.5561	21.2399	20.9564	20.7072	20.4938	20.3175	20.1792	20.0798	20.02	20	20.02	20.0798	20.1792	20.3175	20.4938	20.7072	20.9564	21.2399	21.5561	21.9033	22.2793	22.6822	23.1098	23.5598	24.0297	24.5172	25.0198	25.535	26.0604	26.5936	27.1321	27.6737	28.2161	28.7572	29.2948	29.827	30.3522	30.8685	31.3744	31.8686	32.3498	32.8169	33.2689	33.7051	34.1248	34.5275	34.9128	35.2804	35.6301	35.9621	36.2762	36.5728	36.8521	37.1144	37.3601	37.5897	37.8038	38.0028	38.1875	38.3583	38.516	38.6613	38.7947	38.917	39.0288	39.1309	39.2237	39.3081	39.3845	39.4535	39.5158	39.5718	39.6222	39.6672	39.7075	39.7434	39.7754	39.8037	39.8289	39.8511	39.8707	39.8879	39.903	39.9163	39.9279	
42.6439	42.6631	42.6602	42.6424	42.6202	42.5956	42.57	42.5436	42.5156	42.4848	42.4497	42.4089	42.3617	42.308	42.2485	42.1837	42.1137	42.0377	41.9537	41.86	41.7561	41.6426	41.5204	41.3892	41.2468	41.091	40.9214	40.7397	40.5466	40.3395	40.1157	39.8763	39.624	39.3566	39.0704	38.7685	38.4533	38.1191	37.7679	37.4046	37.0208	36.6253	36.2128	35.7872	35.3477	34.8958	34.4324	33.9586	33.4759	32.9856	32.4892	31.9885	31.4852	30.9812	30.4785	29.9791	29.4851	28.9988	28.5223	28.0578	27.6077	27.1741	26.7591	26.3651	25.9939	25.6477	25.3282	25.0373	24.7766	24.5475	24.3514	24.1894	24.0624	23.9711	23.9161	23.8978	23.9161	23.9711	24.0624	24.1894	24.3514	24.5475	24.7766	25.0373	25.3282	25.6477	25.9939	26.3651	26.7591	27.1741	27.6077	28.0578	28.5223	28.9988	29.4851	29.9791	30.4785	30.9812	31.4852	31.9885	32.4892	32.9856	33.4759	33.9586	34.4324	34.8958	35.3477	35.7872	36.2128	36.6253	37.0208	37.4046	37.7679	38.1191	38.4533	38.7685	39.0704	39.3566	39.624	39.8763	40.1157	40.3395	40.5466	40.7397	40.9214	41.091	41.2468	41.3892	41.5204	41.6426	41.7561	41.86	41.9537	42.0377	42.1137	42.1837	42.2485	42.308	42.3617	42.4089	42.4497	42.4848	42.5156	42.5436	42.57	42.5956	42.6202	42.6424	42.6602	42.6631	42.6439	
45.4391	45.4183	45.3836	45.3685	45.3621	45.3522	45.3356	45.3108	45.2782	45.2392	45.1961	45.1505	45.1032	45.0532	44.9981	44.9351	44.8626	44.7809	44.6918	44.5974	44.4974	44.389	44.2685	44.1347	43.99	43.8375	43.6762	43.5011	43.3093	43.1043	42.8902	42.6636	42.4181	42.1567	41.8863	41.6007	41.2941	40.9777	40.6486	40.2969	39.9404	39.5628	39.1761	38.7747	38.3622	37.9383	37.5044	37.0614	36.6107	36.1535	35.6912	35.2255	34.7579	34.2902	33.8241	33.3616	32.9046	32.455	32.0148	31.5862	31.171	30.7713	30.3892	30.0264	29.685	29.3666	29.0729	28.8057	28.5662	28.3559	28.1759	28.0272	27.9106	27.8269	27.7765	27.7596	27.7765	27.8269	27.9106	28.0272	28.1759	28.3559	28.5662	28.8057	29.0729	29.3666	29.685	30.0264	30.3892	30.7713	31.171	31.5862	32.0148	32.455	32.9046	33.3616	33.8241	34.2902	34.7579	35.2255	35.6912	36.1535	36.6107	37.0614	37.5044	37.9383	38.3622	38.7747	39.1761	39.5628	39.9404	40.2969	40.6486	40.9777	41.2941	41.6007	41.8863	42.1567	42.4181	42.6636	42.8902	43.1043	43.3093	43.5011	43.6762	43.8375	43.99	44.1347	44.2685	44.389	44.4974	44.5974	44.6918	44.7809	44.8626	44.9351	44.9981	45.0532	45.1032	45.1505	45.1961	45.2392	45.2782	45.3108	45.3356	45.3522	45.3621	45.3685	45.3836	45.4183	45.4391	
48.1762	48.1751	48.1836	48.1911	48.1696	48.1348	48.1001	48.0681	48.0391	48.0104	47.9783	47.939	47.89	47.8317	47.7662	47.6968	47.6255	47.551	47.4695	47.3767	47.2712	47.1556	47.0344	46.9086	46.7737	46.6238	46.4583	46.2832	46.1027	45.9109	45.7	45.4737	45.2414	44.9984	44.7337	44.4554	44.173	43.87	43.5499	43.2292	42.8815	42.5321	42.1645	41.7886	41.4009	41.0039	40.5978	40.184	39.7635	39.3375	38.9073	38.4744	38.0403	37.6066	37.1748	36.7468	36.3242	35.9089	35.5027	35.1073	34.7247	34.3566	34.0049	33.6712	33.3573	33.0648	32.7951	32.5497	32.33	32.137	31.9719	31.8355	31.7287	31.6519	31.6057	31.5903	31.6057	31.6519	31.7287	31.8355	31.9719	32.137	32.33	32.5497	32.7951	33.0648	33.3573	33.6712	34.0049	34.3566	34.7247	35.1073	35.5027	35.9089	36.3242	36.7468	37.1748	37.6066	38.0403	38.4744	38.9073	39.3375	39.7635	40.184	40.5978	41.0039	41.4009	41.7886	42.1645	42.5321	42.8815	43.2292	43.5499	43.87	44.173	44.4554	44.7337	44.9984	45.2414	45.4737	45.7	45.9109	46.1027	46.2832	46.4583	46.6238	46.7737	46.9086	47.0344	47.1556	47.2712	47.3767	47.4695	47.551	47.6255	47.6968	47.7662	47.8317	47.89	47.939	47.9783	48.0104	48.0391	48.0681	48.1001	48.1348	48.1696	48.1911	48.1836	48.1751	48.1762	
51.0387	51.0318	51.0202	50.9915	50.9611	50.9528	50.9469	50.9298	50.8994	50.8572	50.8077	50.7557	50.7046	50.6542	50.6014	50.5408	50.4684	50.3839	50.291	50.1949	50.0973	49.9942	49.8786	49.747	49.6037	49.4561	49.3049	49.1416	48.959	48.7628	48.5634	48.3566	48.1289	47.8843	47.6383	47.381	47.0985	46.8122	46.52	46.1987	45.8845	45.5454	45.2034	44.8478	44.4842	44.1115	43.7312	43.3441	42.9513	42.5539	42.1531	41.7503	41.3468	40.944	40.5436	40.1469	39.7557	39.3716	38.9962	38.6311	38.278	37.9387	37.6145	37.3072	37.0183	36.7491	36.5011	36.2756	36.0736	35.8964	35.7448	35.6196	35.5215	35.451	35.4086	35.3944	35.4086	35.451	35.5215	35.6196	35.7448	35.8964	36.0736	36.2756	36.5011	36.7491	37.0183	37.3072	37.6145	37.9387	38.278	38.6311	38.9962	39.3716	39.7557	40.1469	40.5436	40.944	41.3468	41.7503	42.1531	42.5539	42.9513	43.3441	43.7312	44.1115	44.4842	44.8478	45.2034	45.5454	45.8845	46.1987	46.52	46.8122	47.0985	47.381	47.6383	47.8843	48.1289	48.3566	48.5634	48.7628	48.959	49.1416	49.3049	49.4561	49.6037	49.747	49.8786	49.9942	50.0973	50.1949	50.291	50.3839	50.4684	50.5408	50.6014	50.6542	50.7046	50.7557	50.8077	50.8572	50.8994	50.9298	50.9469	50.9528	50.9611	50.9915	51.0202	51.0318	51.0387	
53.9635	53.9601	53.9551	53.9454	53.945	53.9341	53.8944	53.8486	53.8099	53.778	53.7483	53.7137	53.6681	53.6093	53.5396	53.4647	53.3897	53.3157	53.238	53.1492	53.0449	52.9278	52.8059	52.6841	52.5575	52.4157	52.255	52.0846	51.9142	51.7376	51.5404	51.3251	51.1087	50.8885	50.644	50.3847	50.1306	49.8562	49.5612	49.2777	48.9608	48.6502	48.321	47.9869	47.6429	47.2918	46.9338	46.57	46.2012	45.8287	45.4534	45.0767	44.6998	44.324	43.9507	43.5813	43.2173	42.8602	42.5115	42.1727	41.8452	41.5307	41.2305	40.946	40.6787	40.4298	40.2006	39.9922	39.8057	39.642	39.5021	39.3865	39.296	39.231	39.1919	39.1788	39.1919	39.231	39.296	39.3865	39.5021	39.642	39.8057	39.9922	40.2006	40.4298	40.6787	40.946	41.2305	41.5307	41.8452	42.1727	42.5115	42.8602	43.2173	43.5813	43.9507	44.324	44.6998	45.0767	45.4534	45.8287	46.2012	46.57	46.9338	47.2918	47.6429	47.9869	48.321	48.6502	48.9608	49.2777	49.5612	49.8562	50.1306	50.3847	50.644	50.8885	51.1087	51.3251	51.5404	51.7376	51.9142	52.0846	52.255	52.4157	52.5575	52.6841	52.8059	52.9278	53.0449	53.1492	53.238	53.3157	53.3897	53.4647	53.5396	53.6093	53.6681	53.7137	53.7483	53.778	53.8099	53.8486	53.8944	53.9341	53.945	53.9454	53.9551	53.9601	53.9635	
57.071	57.0664	57.0576	57.0429	57.0253	56.991	56.963	56.9542	56.9385	56.904	56.8533	56.794	56.7342	56.6785	56.6256	56.5691	56.5009	56.417	56.3207	56.2199	56.121	56.0219	55.9128	55.7854	55.6423	55.4953	55.3507	55.1986	55.0252	54.8342	54.6433	54.4527	54.241	54.0077	53.7781	53.5448	53.2808	53.0149	52.753	52.4535	52.1714	51.8617	51.5532	51.2323	50.9055	50.5714	50.2315	49.8864	49.5371	49.1846	48.83	48.4744	48.1189	47.7649	47.4135	47.0662	46.7243	46.3891	46.062	45.7444	45.4377	45.1433	44.8624	44.5965	44.3466	44.1142	43.9001	43.7056	43.5316	43.379	43.2485	43.1407	43.0564	42.9958	42.9593	42.9471	42.9593	42.9958	43.0564	43.1407	43.2485	43.379	43.5316	43.7056	43.9001	44.1142	44.3466	44.5965	44.8624	45.1433	45.4377	45.7444	46.062	46.3891	46.7243	47.0662	47.4135	47.7649	48.1189	48.4744	48.83	49.1846	49.5371	49.8864	50.2315	50.5714	50.9055	51.2323	51.5532	51.8617	52.1714	52.4535	52.753	53.0149	53.2808	53.5448	53.7781	54.0077	54.241	54.4527	54.6433	54.8342	55.0252	55.1986	55.3507	55.4953	55.6423	55.7854	55.9128	56.0219	56.121	56.2199	56.3207	56.417	56.5009	56.5691	56.6256	56.6785	56.7342	56.794	56.8533	56.904	56.9385	56.9542	56.963	56.991	57.0253	57.0429	57.0576	57.0664	57.071	
60.2907	60.287	60.2793	60.2682	60.2542	60.235	60.2242	60.1954	60.1415	60.0907	60.0523	60.0195	59.9816	59.9294	59.8606	59.7801	59.697	59.6179	59.5413	59.4581	59.3584	59.2408	59.1145	58.9906	58.8689	58.7357	58.5802	58.4099	58.242	58.0761	57.8914	57.6821	57.4723	57.2682	57.0399	56.79	56.5537	56.3016	56.0201	55.7627	55.4662	55.1811	54.8778	54.5715	54.2568	53.9366	53.6108	53.2805	52.9466	52.61	52.2718	51.9329	51.5944	51.2577	50.9238	50.594	50.2696	49.9517	49.6418	49.3412	49.051	48.7725	48.5071	48.2559	48.02	47.8006	47.5986	47.4152	47.2512	47.1073	46.9843	46.8828	46.8033	46.7463	46.7119	46.7004	46.7119	46.7463	46.8033	46.8828	46.9843	47.1073	47.2512	47.4152	47.5986	47.8006	48.02	48.2559	48.5071	48.7725	49.051	49.3412	49.6418	49.9517	50.2696	50.594	50.9238	51.2577	51.5944	51.9329	52.2718	52.61	52.9466	53.2805	53.6108	53.9366	54.2568	54.5715	54.8778	55.1811	55.4662	55.7627	56.0201	56.3016	56.5537	56.79	57.0399	57.2682	57.4723	57.6821	57.8914	58.0761	58.242	58.4099	58.5802	58.7357	58.8689	58.9906	59.1145	59.2408	59.3584	59.4581	59.5413	59.6179	59.697	59.7801	59.8606	59.9294	59.9816	60.0195	60.0523	60.0907	60.1415	60.1954	60.2242	60.235	60.2542	60.2682	60.2793	60.287	60.2907	
63.5423	63.5383	63.5295	63.5175	63.4999	63.4784	63.453	63.4116	63.3828	63.3669	63.334	63.278	63.2094	63.1408	63.0794	63.0232	62.962	62.8852	62.7896	62.6827	62.5766	62.4765	62.3739	62.2544	62.1129	61.962	61.8169	61.6736	61.511	61.3235	61.1332	60.9525	60.7562	60.5299	60.3068	60.092	59.8426	59.5859	59.3475	59.0618	58.8008	58.5116	58.2252	57.9279	57.6258	57.3179	57.0052	56.6884	56.3686	56.0464	55.723	55.3992	55.0763	54.7551	54.437	54.1229	53.8142	53.5121	53.2176	52.9321	52.6567	52.3926	52.1409	51.9028	51.6794	51.4716	51.2805	51.107	50.9518	50.8157	50.6994	50.6035	50.5284	50.4744	50.442	50.4311	50.442	50.4744	50.5284	50.6035	50.6994	50.8157	50.9518	51.107	51.2805	51.4716	51.6794	51.9028	52.1409	52.3926	52.6567	52.9321	53.2176	53.5121	53.8142	54.1229	54.437	54.7551	55.0763	55.3992	55.723	56.0464	56.3686	56.6884	57.0052	57.3179	57.6258	57.9279	58.2252	58.5116	58.8008	59.0618	59.3475	59.5859	59.8426	60.092	60.3068	60.5299	60.7562	60.9525	61.1332	61.3235	61.511	61.6736	61.8169	61.962	62.1129	62.2544	62.3739	62.4765	62.5766	62.6827	62.7896	62.8852	62.962	63.0232	63.0794	63.1408	63.2094	63.278	63.334	63.3669	63.3828	63.4116	63.453	63.4784	63.4999	63.5175	63.5295	63.5383	63.5423	
66.6935	66.6898	66.6813	66.6703	66.6531	66.6346	66.6101	66.5824	66.5608	66.5151	66.4515	66.4	66.3617	66.3216	66.2656	66.1891	66.0994	66.0094	65.9274	65.8487	65.7596	65.6489	65.5205	65.3904	65.2689	65.1463	65.0024	64.8345	64.6646	64.5061	64.3377	64.138	63.9302	63.7388	63.5306	63.2891	63.0647	62.837	62.566	62.3309	62.0539	61.79	61.5099	61.2274	60.9381	60.6442	60.346	60.0444	59.74	59.4338	59.1266	58.8195	58.5133	58.2092	57.9081	57.6112	57.3195	57.0342	56.7564	56.4871	56.2276	55.9789	55.742	55.5179	55.3078	55.1125	54.9329	54.7699	54.6241	54.4963	54.3872	54.2971	54.2267	54.1761	54.1456	54.1354	54.1456	54.1761	54.2267	54.2971	54.3872	54.4963	54.6241	54.7699	54.9329	55.1125	55.3078	55.5179	55.742	55.9789	56.2276	56.4871	56.7564	57.0342	57.3195	57.6112	57.9081	58.2092	58.5133	58.8195	59.1266	59.4338	59.74	60.0444	60.346	60.6442	60.9381	61.2274	61.5099	61.79	62.0539	62.3309	62.566	62.837	63.0647	63.2891	63.5306	63.7388	63.9302	64.138	64.3377	64.5061	64.6646	64.8345	65.0024	65.1463	65.2689	65.3904	65.5205	65.6489	65.7596	65.8487	65.9274	66.0094	66.0994	66.1891	66.2656	66.3216	66.3617	66.4	66.4515	66.5151	66.5608	66.5824	66.6101	66.6346	66.6531	66.6703	66.6813	66.6898	66.6935	
